"seqno","organizer","tel","extension","mobile telephone","zipcode","district","hosp_addr","type","location","mon_stime","mon_dtime","tue_stime","tue_dtime","wed_stime","wed_dtime","thu_stime","thu_dtime","fri_stime","fri_dtime","sat_stime","sat_dtime","sun_stime","sun_dtime","remark","date","battery expiration date","electrical pads expiration date"
"44721","新北市立圖書館瑞芳分館","上班營業時間","","","224","瑞芳區","新北市瑞芳區民權街17號2樓","大型休閒場所","飲水機旁","08:30:00","17:00:00","08:30:00","21:00:00","08:30:00","21:00:00","08:30:00","21:00:00","08:30:00","21:00:00","08:30:00","21:00:00","08:30:00","17:00:00","2024-04-18 17:41:42","2024-04-17","2026-08-01","2026-10-01"
"7356","新北市立萬里國民中學","24922053","","","207","萬里區","新北市萬里區新北市萬里區獅頭路24號","學校、大型集會場所","健康中心","","","","","","","","","","","","","","","2024-03-07 14:53:49","2024-03-01","2029-04-01","2026-05-01"
"128","野柳地質公園","(02)2492-2016","","","207","萬里區","新北市萬里區野柳里港東路167-1號","觀光旅遊地區","遊客中心護理站","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","2021-12-20 19:56:27","2012-07-27","2029-04-01","2026-05-01"
"10596","新北市萬里區萬里國民小學","(02)24922034","","","207","萬里區","新北市萬里區瑪鋉路18號","學校、大型集會場所","健康中心","07:50:00","16:30:00","07:50:00","16:30:00","07:50:00","16:30:00","07:50:00","16:30:00","07:50:00","16:30:00","00:00:00","00:00:00","00:00:00","00:00:00","2021-12-20 19:58:22","0107-12-06","2029-04-30","2026-05-31"
"6301","金山財神廟","(02)2498-1186","","","207","萬里區","新北市萬里區磺潭里公館崙52之2號","其他","金山財神廟服務台","07:00:00","21:00:00","07:00:00","21:00:00","07:00:00","21:00:00","07:00:00","21:00:00","07:00:00","21:00:00","07:00:00","21:00:00","07:00:00","21:00:00","2021-12-20 19:56:44","2012-12-03","2028-12-19","2026-05-19"
"610","金湧泉SPA溫泉會館","(02)24983588","","","207","萬里區","新北市萬里區加投213-3號","大型公眾浴場或溫泉區","大廳進門處旁","08:00:00","22:00:00","08:00:00","22:00:00","08:00:00","22:00:00","08:00:00","22:00:00","08:00:00","22:00:00","08:00:00","22:00:00","08:00:00","22:00:00","2021-12-20 19:56:28","2013-10-01","2028-02-01","2028-02-01"
"43684","台灣電力股份有限公司第二核能發電廠北部展示館","(02)2498-5112","","","207","萬里區","新北市萬里區野柳里八斗60號","其他","1F大廳左側手扶梯旁","08:20:00","16:20:00","08:20:00","16:20:00","08:20:00","16:20:00","08:20:00","16:20:00","08:20:00","16:20:00","08:20:00","16:20:00","08:20:00","16:20:00","2021-12-20 19:58:42","2020-08-05","2029-02-09","2029-02-11"
"4142","沐舍國際股份有限公司-沐舍溫泉渡假酒店","02 2408 2606","","","207","萬里區","新北市萬里區萬里加投166-1號","大型公眾浴場或溫泉區","沐舍國際股份有限公司","00:00:00","00:59:00","00:00:00","00:59:00","00:00:00","00:59:00","00:00:00","00:59:00","00:00:00","00:59:00","00:00:00","00:59:00","00:00:00","00:59:00","2021-12-20 19:57:09","2014-05-31","2029-04-30","2026-05-31"
"841","中規開發股份有限公司（野柳海洋世界）","0224921111","","","207","萬里區","新北市萬里區野柳里港東路167-3號","觀光旅遊地區","本館二樓會議室入口前","09:00:00","17:00:00","09:00:00","17:00:00","09:00:00","17:00:00","09:00:00","17:00:00","09:00:00","17:00:00","09:00:00","17:30:00","09:00:00","17:30:00","2021-12-20 19:56:22","2013-06-17","2029-04-30","2026-05-31"
"841","中規開發股份有限公司（野柳海洋世界）","02-2492-1111","","","207","萬里區","新北市萬里區野柳里港東路167-3號","觀光旅遊地區","B1海底探索館-魚隻分布圖旁","09:00:00","17:00:00","09:00:00","17:00:00","09:00:00","17:00:00","09:00:00","17:00:00","09:00:00","17:00:00","09:00:00","17:00:00","09:00:00","17:00:00","2023-08-02 19:11:00","2023-07-31","2027-06-01","2025-02-01"
"841","中規開發股份有限公司（野柳海洋世界）","02-2492-1111","","","207","萬里區","新北市萬里區野柳里港東路167-3號","觀光旅遊地區","1樓大廳左側","09:00:00","17:00:00","09:00:00","17:00:00","09:00:00","17:00:00","09:00:00","17:00:00","09:00:00","17:00:00","09:00:00","17:00:00","09:00:00","17:00:00","2023-08-02 19:12:55","2023-07-31","2029-04-02","2026-05-01"
"6250","新北市萬里區崁腳國民小學","02-24922037分機25","25","","207","萬里區","新北市萬里區崁腳里59號","學校、大型集會場所","健康中心","08:00:00","16:00:00","08:00:00","16:00:00","08:00:00","16:00:00","08:00:00","16:00:00","08:00:00","16:00:00","","","","","2021-12-20 19:58:09","2018-02-21","2026-03-17","2026-06-05"
"6137","新北市萬里區公所","02-24922064","","","207","萬里區","新北市萬里區瑪鋉路123號","其他","1樓大門入口右手邊地方特產展示中心","08:00:00","18:00:00","08:00:00","18:00:00","08:00:00","18:00:00","08:00:00","18:00:00","08:00:00","18:00:00","","","","","2021-12-20 19:56:55","2014-03-07","2029-04-30","2026-05-31"
"10436","新北市私立中華商業海事職業學校","0224922119","","","207","萬里區","新北市萬里區瑪鋉路15號","學校、大型集會場所","中華商海","07:30:00","16:20:00","07:30:00","16:20:00","07:30:00","16:20:00","07:30:00","16:20:00","07:30:00","16:20:00","08:00:00","16:00:00","08:00:00","16:00:00","2021-12-20 19:58:09","2018-02-21","2029-04-30","2026-05-31"
"9439","新北市政府警察局金山分局萬里分駐所","02-24922122","","","207","萬里區","新北市萬里區瑪鋉路153號","其他","分駐所1樓","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","2021-12-20 19:56:51","2014-04-21","2028-04-01","2026-05-31"
"9437","新北市政府警察局金山分局野柳派出所","02-24922510","","","207","萬里區","新北市萬里區港西9號","其他","派出所一樓","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","2021-12-20 19:56:51","2014-04-21","2029-04-30","2026-05-31"
"9543","新北市政府警察局金山分局崁腳派出所","02-24922740","","","207","萬里區","新北市萬里區崁腳路38號","其他","派出所備勤室","06:00:00","22:00:00","06:00:00","22:00:00","06:00:00","22:00:00","06:00:00","22:00:00","06:00:00","22:00:00","06:00:00","22:00:00","06:00:00","22:00:00","2021-12-20 19:56:51","2014-04-21","2029-04-30","2026-05-31"
"5402","新北市立圖書館萬里分館","02-24924490","","","207","萬里區","新北市萬里區瑪鋉路221號4樓","大型休閒場所","辦公室門口","08:30:00","17:00:00","08:30:00","17:00:00","08:30:00","17:00:00","08:30:00","17:00:00","08:30:00","17:00:00","08:30:00","17:00:00","08:30:00","17:00:00","2024-06-27 15:17:22","2025-01-01","2026-03-01","2027-05-31"
"10774","新北市萬里區大坪國民小學","02-24929461","","","207","萬里區","新北市萬里區雙興里大坪路1號","學校、大型集會場所","大門正前方守衛室門口","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","","","","","2021-12-20 19:58:09","2018-07-12","2028-04-30","2026-05-31"
"9418","新北市政府警察局金山分局大鵬派出所","0224982475","","","207","萬里區","新北市萬里區大鵬里萬里加投81號","其他","大鵬派出所所長室","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","2021-12-20 19:56:51","2014-04-21","2029-04-01","2026-05-01"
"11572","新北市萬里區大鵬國民小學","02-24988131#16","16","","207","萬里區","新北市萬里區大鵬里萬里加投14號","學校、大型集會場所","警衛室外側牆面上","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","","","","","2023-12-07 16:07:55","2024-03-21","2029-04-30","2026-05-31"
"32886","財團法人新北市私立馨園老人養護中心","0224989331","","","207","萬里區","新北市萬里區磺潭里公館崙23-1號","其他","1F進門口左側","08:30:00","17:30:00","08:30:00","17:30:00","08:30:00","17:30:00","08:30:00","17:30:00","08:30:00","17:30:00","08:30:00","17:30:00","08:30:00","17:30:00","2021-12-20 19:58:33","2019-10-07","2025-04-30","2026-05-31"
"11728","野柳渡假村股份有限公司","02-7703-5777","","","207","萬里區","新北市萬里區野柳里港東路162號之2","旅宿場所","A館","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","2021-12-20 19:56:56","","2029-05-31","2026-08-31"
"10301","萬里加投公共浴室","","","0932-257967","207","萬里區","新北市萬里區加投路205-5號左側","大型公眾浴場或溫泉區","公共浴室階梯入口牆壁上","08:00:00","20:00:00","08:00:00","20:00:00","08:00:00","20:00:00","08:00:00","20:00:00","08:00:00","20:00:00","08:00:00","20:00:00","08:00:00","20:00:00","2021-12-20 19:57:17","2017-12-26","2028-09-30","2025-12-27"
"1412","新北市萬里區衛生所","24921117#114.115","","","207","萬里區","新北市萬里區新北市萬里區萬里里4鄰瑪鋉路157號","其他","衛生所1樓樓梯口","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","","","","","2022-11-21 16:17:23","2021-12-15","2028-08-15","2026-08-15"
"10412","新北市萬里區野柳國民小學","2492-2512","","","207","萬里區","新北市萬里區野柳里港東路167號","學校、大型集會場所","幼兒園旁","16:00:00","18:00:00","16:00:00","18:00:00","16:00:00","18:00:00","16:00:00","18:00:00","16:00:00","18:00:00","09:00:00","18:00:00","09:00:00","18:00:00","2021-12-20 19:58:09","2018-02-13","2027-10-12","2028-01-09"
"9666","新北市萬里區萬里公有零售市場","2492-6381","","","207","萬里區","新北市萬里區瑪鋉路261號","其他","市場管理室","05:00:00","13:00:00","05:00:00","13:00:00","05:00:00","13:00:00","05:00:00","13:00:00","05:00:00","13:00:00","05:00:00","13:00:00","05:00:00","13:00:00","2021-12-20 19:57:59","2024-05-21","2027-10-12","2028-01-09"
"9667","新北市萬里區萬里野柳臨時攤販集中場","2492-6381","","","207","萬里區","新北市萬里區野柳里港東路攤販街2號（野柳風景特定區海洋地質公園前）","其他","市場攤位旁空間","09:00:00","17:00:00","09:00:00","17:00:00","09:00:00","17:00:00","09:00:00","17:00:00","09:00:00","17:00:00","09:00:00","17:00:00","09:00:00","17:00:00","2021-12-20 19:57:59","2024-05-21","2029-04-27","2026-05-27"
"58416","福泰翡翠灣渡假飯店","24小時 02-24926565","","","207","萬里區","新北市萬里區翡翠路17號","旅宿場所","大廳","00:00:00","00:00:00","","","","","","","","","","","","","2023-03-28 18:24:15","2023-08-17","2029-04-08","2026-05-08"
"45868","新北市政府環境保護局樹林垃圾焚化廠","8001700","","","238","樹林區","新北市樹林區中山路三段212號","其他","行政大樓1F","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","","","","","2021-12-20 19:59:11","2014-06-11","2029-04-30","2026-05-31"
"5367","新北市樹林區樹林國民小學","26812014","","","238","樹林區","新北市樹林區育英街176號","學校、大型集會場所","新北市樹林國小正門入口左手邊健康中心外面","","","","","","","","","","","","","","","2024-03-18 16:40:28","2024-03-06","2029-04-30","2026-05-31"
"9251","新北市樹林區公所","26812106","","","238","樹林區","新北市樹林區鎮前街93號","其他","一樓服務大廳","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","","","","","2021-12-20 19:56:44","2014-02-27","2027-02-01","2025-06-07"
"10681","樹林秀泰影城股份有限公司","26868769","","","238","樹林區","新北市樹林區樹新路40-6號8樓","大型休閒場所","8樓販賣部前方","09:00:00","03:00:00","09:00:00","03:00:00","09:00:00","03:00:00","09:00:00","03:00:00","09:00:00","03:00:00","09:00:00","03:00:00","09:00:00","03:00:00","2021-12-20 19:58:14","2018-04-25","2031-07-01","2026-06-01"
"44704","新北市立圖書館樹林東昇分館","(02)26757321","","","238","樹林區","新北市樹林區中山路二段80號三樓","大型休閒場所","三樓閱覽室","08:30:00","17:00:00","08:30:00","21:00:00","08:30:00","21:00:00","08:30:00","21:00:00","08:30:00","21:00:00","08:30:00","21:00:00","08:30:00","17:00:00","2024-06-27 15:17:22","2025-01-01","2031-07-31","2026-07-31"
"44707","新北市立圖書館樹林柑園圖書閱覽室","(02)2680-2354","","","238","樹林區","新北市樹林區佳園路三段128號2樓","大型休閒場所","閱報區","08:30:00","17:00:00","08:30:00","21:00:00","08:30:00","21:00:00","08:30:00","21:00:00","08:30:00","21:00:00","08:30:00","21:00:00","08:30:00","17:00:00","2024-06-27 15:17:22","2024-12-20","2031-07-31","2026-06-30"
"4406","新北市樹林區衛生所","(02)26812134","","","238","樹林區","新北市樹林區樹新路40-7號","其他","門診走道","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","","","","","2021-12-20 19:57:07","2014-05-21","2031-07-31","2026-06-30"
"5066","新北市立育林國民中學","(02)2684-1160#308、304、406","","","238","樹林區","新北市樹林區復興路395號","學校、大型集會場所","圖書館大樓一樓","07:00:00","18:00:00","07:00:00","18:00:00","07:00:00","18:00:00","07:00:00","18:00:00","07:00:00","18:00:00","08:00:00","16:00:00","08:00:00","16:00:00","2024-02-23 11:58:28","2024-03-01","2031-07-22","2026-06-30"
"1742","交通部臺灣鐵路管理局臺北運務段樹林站","02-23815226#4121","4121","","238","樹林區","新北市樹林區鎮前街112號","交通要衝","剪收票口","05:00:00","00:00:00","05:00:00","00:00:00","05:00:00","00:00:00","05:00:00","00:00:00","05:00:00","00:00:00","05:00:00","00:00:00","05:00:00","00:00:00","2021-12-20 19:56:30","2013-04-29","2031-07-31","2026-06-30"
"1742","交通部臺灣鐵路管理局臺北運務段樹林站","02-23815226#4121","4121","","238","樹林區","新北市樹林區鎮前街112號","交通要衝","第二月臺第5車位置","05:00:00","00:00:00","05:00:00","00:00:00","05:00:00","00:00:00","05:00:00","00:00:00","05:00:00","00:00:00","05:00:00","00:00:00","05:00:00","00:00:00","2021-12-20 19:57:10","2014-10-27","2031-07-31","2026-06-30"
"1742","交通部臺灣鐵路管理局臺北運務段樹林站","02-23815226#4121","4121","","238","樹林區","新北市樹林區鎮前街112號","交通要衝","第三月臺第7車位置","05:00:00","00:00:00","05:00:00","00:00:00","05:00:00","00:00:00","05:00:00","00:00:00","05:00:00","00:00:00","05:00:00","00:00:00","05:00:00","00:00:00","2021-12-20 19:57:10","2014-10-27","2031-07-31","2026-06-30"
"1742","交通部臺灣鐵路管理局臺北運務段樹林站","02-23815226#4121","4121","","238","樹林區","新北市樹林區鎮前街112號","交通要衝","第一月臺第5車位置","05:00:00","00:00:00","05:00:00","00:00:00","05:00:00","00:00:00","05:00:00","00:00:00","05:00:00","00:00:00","05:00:00","00:00:00","05:00:00","00:00:00","2021-12-20 19:57:10","2014-10-27","2031-07-31","2026-06-30"
"10495","大智通文化行銷股份有限公司","02-26687071#2314","2314","","238","樹林區","新北市樹林區佳園路二段70-1號","其他","三期3樓辦公室旁","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","2021-12-20 19:58:35","2020-01-01","2031-07-31","2026-07-31"
"10495","大智通文化行銷股份有限公司","02-26687071#2314","2314","","238","樹林區","新北市樹林區佳園路二段70-1號","其他","三期4樓辦公區旁","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","2022-11-17 17:22:36","2021-04-01","2031-07-31","2026-04-30"
"10495","大智通文化行銷股份有限公司","02-2668-7071#2314","2314","","238","樹林區","新北市樹林區佳園路二段70-1號","其他","玻璃門玄關處","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","2021-12-20 19:57:43","2015-08-01","2031-07-31","2026-06-30"
"10495","大智通文化行銷股份有限公司","02-2668-7071#2314","2314","","238","樹林區","新北市樹林區佳園路二段70-1號","其他","三期2樓AGV辦公室旁","","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","2022-11-17 17:22:20","2021-04-01","2031-07-31","2026-06-30"
